"Year","Geography Group","Geography","Age Group","Service","Poverty Level","Totals - Clients Receiving Registered Services","Totals - Total Clients, by Age Group","Characteristics - Male","Characteristics - Female","Characteristics - Rural","Characteristics - Lives Alone","Ethnicity - Hispanic","Ethnicity - Not Hispanic","Race - White Alone, Not Hispanic","Race - White Alone, Hispanic","Race - Native American Alone","Race - Asian Alone","Race - Black/African American Alone","Race - Hawaiian Pacific Islander Alone","Race - Other Race","Race - Two or More Races"
"2015","States","North Carolina","Age 85+","Total - All Services","Total - All Income Levels","0","14,078","3,962","10,116","6,194","7,453","3,255","10,823","7,415","2,042","85","50","3,961","10","0","111"
"2015","States","North Carolina","Total - All Age Groups","Congregate Meals","Total - All Income Levels","23,456","23,116","7,493","15,963","10,321","10,847","4,656","18,800","11,524","3,080","225","378","7,870","28","0","110"
"2015","States","North Carolina","Age 60-74","Congregate Meals","Total - All Income Levels","0","10,355","3,368","6,987","4,556","4,449","1,491","8,864","5,102","923","95","196","3,884","9","0","50"
"2015","States","North Carolina","Age 75-84","Congregate Meals","Total - All Income Levels","0","8,195","2,620","5,575","3,606","3,796","1,922","6,273","4,016","1,304","93","144","2,514","14","0","31"
"2015","States","North Carolina","Age 85+","Congregate Meals","Total - All Income Levels","0","4,566","1,386","3,180","2,009","2,471","1,213","3,353","2,238","836","30","37","1,330","4","0","27"
"2015","States","North Carolina","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 85+","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 60-74","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 75-84","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 85+","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Total - All Age Groups","Total - All Services","In Poverty","20,536","20,221","6,209","14,327","9,036","11,112","3,668","16,868","8,781","1,926","222","248","8,745","19","0","160"
"2015","States","North Carolina","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Total - All Age Groups","Congregate Meals","In Poverty","9,534","9,310","2,956","6,578","4,195","5,214","1,688","7,846","3,821","911","122","220","4,267","13","0","57"
"2015","States","North Carolina","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Total - All Age Groups","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Total - All Age Groups","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Carolina","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Total - All Age Groups","Total - All Services","Total - All Income Levels","17,688","17,634","6,756","10,916","12,083","8,702","90","17,437","16,508","67","485","54","34","9","30","110"
"2015","States","North Dakota","Age 60-74","Total - All Services","Total - All Income Levels","0","6,226","2,604","3,614","4,223","2,442","37","6,104","5,586","28","292","37","20","3","17","49"
"2015","States","North Dakota","Age 75-84","Total - All Services","Total - All Income Levels","0","6,371","2,315","4,049","4,356","3,022","20","6,309","6,066","13","112","14","2","2","8","28"
"2015","States","North Dakota","Age 85+","Total - All Services","Total - All Income Levels","0","4,633","1,620","3,012","3,216","2,996","22","4,591","4,491","14","34","2","1","3","2","31"
"2015","States","North Dakota","Total - All Age Groups","Congregate Meals","Total - All Income Levels","13,550","13,506","5,220","8,317","9,238","6,386","61","13,373","12,769","49","175","52","27","8","22","84"
"2015","States","North Dakota","Age 60-74","Congregate Meals","Total - All Income Levels","0","5,091","2,097","2,986","3,459","1,853","28","5,000","4,694","21","90","37","16","3","13","40"
"2015","States","North Dakota","Age 75-84","Congregate Meals","Total - All Income Levels","0","5,069","1,866","3,199","3,466","2,355","9","5,025","4,842","7","54","13","1","2","6","23"
"2015","States","North Dakota","Age 85+","Congregate Meals","Total - All Income Levels","0","3,051","1,092","1,958","2,103","1,991","13","3,026","2,949","10","15","1","0","2","1","20"
"2015","States","North Dakota","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 85+","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 60-74","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 75-84","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 85+","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Total - All Age Groups","Total - All Services","In Poverty","3,584","3,577","1,319","2,261","2,431","2,410","38","3,525","3,071","30","293","38","28","2","14","34"
"2015","States","North Dakota","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Total - All Age Groups","Congregate Meals","In Poverty","2,295","2,290","851","1,441","1,540","1,597","26","2,259","2,058","23","62","38","22","2","9","22"
"2015","States","North Dakota","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Total - All Age Groups","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Total - All Age Groups","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","North Dakota","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Ohio","Total - All Age Groups","Total - All Services","Total - All Income Levels","87,008","85,754","30,596","55,615","34,834","41,585","1,116","77,605","59,232","1,439","227","549","10,579","60","276","6,046"
"2015","States","Ohio","Age 60-74","Total - All Services","Total - All Income Levels","0","34,219","13,033","20,906","12,722","15,605","549","30,238","22,272","655","131","268","5,488","21","143","1,892"
"2015","States","Ohio","Age 75-84","Total - All Services","Total - All Income Levels","0","27,527","9,397","17,949","11,751","12,635","334","24,944","19,204","466","53","181","2,802","23","69","2,292"
"2015","States","Ohio","Age 85+","Total - All Services","Total - All Income Levels","0","21,841","6,859","14,881","9,412","12,058","190","19,978","16,068","267","33","89","1,696","14","50","1,819"
"2015","States","Ohio","Total - All Age Groups","Congregate Meals","Total - All Income Levels","46,900","45,929","16,494","29,829","19,961","20,848","628","41,172","31,602","722","122","475","5,154","31","159","3,155"
"2015","States","Ohio","Age 60-74","Congregate Meals","Total - All Income Levels","0","20,989","7,708","13,060","8,554","8,620","349","18,219","13,734","408","71","247","3,004","14","89","1,077"
"2015","States","Ohio","Age 75-84","Congregate Meals","Total - All Income Levels","0","14,950","5,133","9,688","6,868","6,528","183","13,396","10,436","203","28","154","1,174","11","39","1,295"
"2015","States","Ohio","Age 85+","Congregate Meals","Total - All Income Levels","0","8,297","2,619","5,629","3,727","4,563","65","7,543","6,079","74","13","64","503","5","19","751"
"2015","States","Ohio","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","104","103","24","80","103","64","3","101","84","1","0","0","11","0","0","8"
"2015","States","Ohio","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","59","17","42","59","36","1","58","46","1","0","0","7","0","0","5"
"2015","States","Ohio","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","28","4","24","28","18","0","28","25","0","0","0","2","0","0","1"
"2015","States","Ohio","Age 85+","Nutrition Counseling","Total - All Income Levels","0","16","3","13","16","10","2","14","13","0","0","0","1","0","0","2"
"2015","States","Ohio","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","584","579","156","423","136","285","28","486","327","26","6","5","110","0","0","20"
"2015","States","Ohio","Age 60-74","Assisted Transportation","Total - All Income Levels","0","231","82","147","42","114","14","193","126","14","2","4","46","0","0","8"
"2015","States","Ohio","Age 75-84","Assisted Transportation","Total - All Income Levels","0","181","43","138","49","90","7","151","96","6","3","0","43","0","0","7"
"2015","States","Ohio","Age 85+","Assisted Transportation","Total - All Income Levels","0","166","30","133","44","79","7","138","103","6","1","1","21","0","0","5"
"2015","States","Ohio","Total - All Age Groups","Total - All Services","In Poverty","30,572","30,288","9,926","20,434","10,923","18,810","559","29,463","19,437","658","99","255","5,781","26","124","2,716"
"2015","States","Ohio","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Ohio","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Ohio","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Ohio","Total - All Age Groups","Congregate Meals","In Poverty","14,673","14,400","4,976","9,515","5,293","9,399","305","14,075","8,773","331","56","217","2,732","13","71","1,536"
